gap_id,filename,current_status,current_completion,verdict,recommended_action,evidence_summary,related_gaps,notes
GAP-010,closed/GAP-010-branding-package-api-integration.md,🟢 DONE (Wave 3 Sub-PR 3.4;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 3 Sub-PR 3.4; ; last_log=no-log-entry,,
GAP-129,closed/GAP-129-branding-package-cross-tenant-findall.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-255,closed/GAP-255-readme-freshness-ci-check.md,🟢 DONE 2026-04-28 — `scri,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 — `scri ; last_log=2026-04-28,,
GAP-147,closed/GAP-147-kitehub-admin-bean-conflict-preexisting.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-229,closed/GAP-229-ai-branding-business-docs-v2-sync.md,🟢 DONE 2026-04-26 — All 3,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-26 — All 3 ; last_log=2026-04-26,,
GAP-053,closed/GAP-053-academic-year-semester-structure.md,🟢 DONE (Wave 2 Sub-PR 2.2;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 2 Sub-PR 2.2; ; last_log=no-log-entry,,
GAP-014,closed/GAP-014-wave-mock-include-ai-branding.md,🟢 DONE 2026-05-09 — plann,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-09 — plann ; last_log=2026-05-09,,
GAP-149,closed/GAP-149-audit-skill-grep-scope-multi-module.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-373,closed/GAP-373-status-page-incident-comms.md,🟢 DONE 2026-05-08 (Wave 43,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-08 (Wave 43 ; last_log=2026-05-08,,
GAP-076,closed/GAP-076-kitehub-capture-mock-auth.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-048,closed/GAP-048-output-review-standards-coverage.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-263,closed/GAP-263-html-prototype-review-standard.md,🟢 DONE — all 3 phases SHI,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE — all 3 phases SHI ; last_log=2026-04-29,,
GAP-381,closed/GAP-381-claude-agent-deploy-framework-evaluation.md,🟢 DONE 2026-05-06 (decision,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-06 (decision ; last_log=2026-05-06,,
GAP-235,closed/GAP-235-ai-branding-mock-implementation.md,🟢 DONE 2026-04-27 — All 4,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-27 — All 4 ; last_log=2026-04-26,,
GAP-118,closed/GAP-118-minio-backup-strategy.md,🟢 DONE 2026-04-28 — PR #6,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 — PR #6 ; last_log=2026-04-28,,
GAP-395,closed/GAP-395-terraform-aws-singapore-production-stack.md,🟢 DONE 2026-05-09 — Wave,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-09 — Wave ; last_log=2026-05-09,,
GAP-094,closed/GAP-094-hard-delete-not-implemented.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-087,closed/GAP-087-deploy-go-no-go.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-128,closed/GAP-128-installment-plan-full-table-scan.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-101,closed/GAP-101-docs-folder-readme-standardization.md,🟢 DONE (2026-04-18; PR #347,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (2026-04-18; PR #347 ; last_log=no-log-entry,,
GAP-214,closed/GAP-214-wave5-post-wave-audit-suite.md,🟢 DONE (Sub-PR 5.6a; 2026-0,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Sub-PR 5.6a; 2026-0 ; last_log=2026-04-25,,
GAP-419,closed/GAP-419-gateway-keyresolver-disambiguation-crash.md,🟢 DONE 2026-05-07,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 ; last_log=2026-05-07,,
GAP-258,closed/GAP-258-ai-input-prompt-token-validation.md,🟢 DONE 2026-04-28,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 ; last_log=no-log-entry,,
GAP-356,closed/GAP-356-audit-pipeline-wave-plan-pre-flight-state-check.md,🟢 DONE 2026-05-05 — rule,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-05 — rule ; last_log=2026-05-05,,
GAP-086,closed/GAP-086-incident-response-runbook.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-264,closed/GAP-264-ui-review-prototype-skill.md,🟢 DONE 2026-04-29 — Tier,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-29 — Tier ; last_log=2026-04-29,,
GAP-008,closed/GAP-008-ai-agent-workflow.md,🟢 DONE (Wave 3 Sub-PR 3.5;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 3 Sub-PR 3.5; ; last_log=2026-04-26,,
GAP-174,closed/GAP-174-marketing-legal-review.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=2026-04-20,,
GAP-100,closed/GAP-100-lunar-calendar-vn-holidays.md,🟢 DONE (2026-04-18; PR #353,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (2026-04-18; PR #353 ; last_log=no-log-entry,,
GAP-234,closed/GAP-234-ai-branding-architecture-diagram-drift.md,🟢 DONE (2026-04-26 — Wave,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (2026-04-26 — Wave ; last_log=2026-04-26,,
GAP-241,closed/GAP-241-admin-ci-coverage-missing.md,🟢 DONE 2026-04-27 — admin,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-27 — admin ; last_log=2026-04-27,,
GAP-081,closed/GAP-081-script-review-checklist.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-391,closed/GAP-391-wave-32-ui-p1-cluster.md,🟢 DONE 2026-05-07 — Wave,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 — Wave ; last_log=2026-05-07,,
GAP-146,closed/GAP-146-external-http-timeouts-remainder.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-353c,closed/GAP-353c-dsar-self-service-intake-form.md,🟢 DONE 2026-05-09 (Wave 48,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-09 (Wave 48 ; last_log=2026-05-09,,
GAP-242,closed/GAP-242-admin-test-flyway-incompatibility.md,🟢 DONE 2026-04-27 — V11 S,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-27 — V11 S ; last_log=2026-04-27,,
GAP-206,closed/GAP-206-start-session-skill-accuracy.md,🟢 DONE 2026-04-24,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-24 ; last_log=2026-04-24,,
GAP-237,closed/GAP-237-cross-service-outbox-cache-invalidation.md,✅ DONE (Wave P2-Cleanup Agen,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=✅ DONE (Wave P2-Cleanup Agen ; last_log=2026-04-27,,
GAP-470,closed/GAP-470-netty-epoll-cve-2026-42577-line-bump.md,🟢 DONE 2026-05-11,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-11 ; last_log=2026-05-11,GAP-474,CSV GAP-470 = K8s runAsNonRoot Wave 61 collision (renamed to GAP-474); orphan = netty-epoll Wave 60 genuine archive
GAP-054,closed/GAP-054-multi-subject-per-student.md,🟢 DONE (Wave 2 Sub-PR 2.3;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 2 Sub-PR 2.3; ; last_log=no-log-entry,,
GAP-097,closed/GAP-097-email-queue-rabbitmq.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-272o,closed/GAP-272o-orchestrator-wiring-deploying-regenerate.md,🟢 DONE 2026-05-08 — Wave,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-08 — Wave ; last_log=2026-05-08,,
GAP-222b,closed/GAP-222b-migrate-parent-invitation-outbox.md,🟢 DONE — Exception A migr,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE — Exception A migr ; last_log=2026-04-26,,
GAP-021,closed/GAP-021-branding-propagation-email-services.md,🟢 DONE (Wave 4 MVP),100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 4 MVP) ; last_log=no-log-entry,,
GAP-069,closed/GAP-069-industry-specific-branding-presets.md,🟢 DONE (Wave 3 Sub-PR 3.7;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 3 Sub-PR 3.7; ; last_log=no-log-entry,,
GAP-207,closed/GAP-207-start-session-vietnamese-enforcement.md,🟢 DONE 2026-04-24,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-24 ; last_log=2026-04-24,,
GAP-403,closed/GAP-403-e2e-pre-release-gate.md,🟢 DONE 2026-05-07 (Wave 37,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 (Wave 37 ; last_log=2026-05-07,,
GAP-464,closed/GAP-464-ecs-fargate-vs-eks-decision-adr-025-followup.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=2026-05-11,,
GAP-173,closed/GAP-173-email-template-review.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=2026-04-20,,
GAP-450,closed/GAP-450-terraform-state-drift-random-password-kc-app.md,🟢 DONE 2026-05-11 — Optio,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-11 — Optio ; last_log=2026-05-08,,
GAP-104,closed/GAP-104-ai-queue-fair-scheduling-rules-undocumented.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-126,closed/GAP-126-admin-dashboard-unbounded-findall.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-225,closed/GAP-225-scaffolded-as-done-governance-closure-umbrella.md,🟢 DONE 2026-04-29 (Wave Met,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-29 (Wave Met ; last_log=2026-04-29,,
GAP-284,closed/GAP-284-docker-pnpm-workspace-context-mismatch.md,🟢 DONE 2026-05-04 — PR #7,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-04 — PR #7 ; last_log=2026-05-04,,
GAP-143,closed/GAP-143-grafana-dashboards-helm.md,🟢 DONE 2026-04-28,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 ; last_log=2026-04-28,,
GAP-409,closed/GAP-409-ollama-policy-cloud-api-fallback.md,🟢 DONE 2026-05-07 (Wave 37,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 (Wave 37 ; last_log=2026-05-07,,
GAP-421,closed/GAP-421-down-sh-missing-profile-flag.md,🟢 DONE 2026-05-07,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 ; last_log=2026-05-07,,
GAP-121,closed/GAP-121-per-alert-runbooks.md,🟢 DONE 2026-04-28,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 ; last_log=2026-04-28,,
GAP-098,closed/GAP-098-notification-settings-api.md,🟢 DONE (2026-04-18; PR #354,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (2026-04-18; PR #354 ; last_log=no-log-entry,,
GAP-105,closed/GAP-105-parent-portal-3-layer-docs-missing.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-018,closed/GAP-018-content-safety-compliance.md,🟢 DONE (Wave 4 Sub-PR 4.1;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 4 Sub-PR 4.1; ; last_log=2026-04-26,,
GAP-238,closed/GAP-238-cacheconfig-bean-collision.md,🟢 DONE 2026-04-27 (bean col,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-27 (bean col ; last_log=2026-04-27,,
GAP-084,closed/GAP-084-ci-failure-triage.md,✅ DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=✅ DONE ; last_log=no-log-entry,,
GAP-382,closed/GAP-382-admin-scan-drift-build-time-detector.md,🟢 DONE 2026-05-07,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 ; last_log=2026-05-07,,
GAP-425,closed/GAP-425-cold-rebuild-be-images-stale.md,🟢 DONE 2026-05-07,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 ; last_log=2026-05-07,,
GAP-347,closed/GAP-347-jacoco-surefire-failsafe-merge-sonar.md,🟢 DONE 2026-05-04 — meta,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-04 — meta ; last_log=2026-05-04,,
GAP-058,closed/GAP-058-role-hierarchy-org-chart.md,🟢 DONE (Wave 2 Sub-PR 2.4;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 2 Sub-PR 2.4; ; last_log=no-log-entry,,
GAP-463,closed/GAP-463-infrastructure-readme-sync-phase-1-beta-reality.md,🟢 DONE 2026-05-11,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-11 ; last_log=2026-05-11,,
GAP-194,closed/GAP-194-script-compliance-ci-shellcheck-ruff.md,🟢 DONE 2026-04-29 — Phase,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-29 — Phase ; last_log=2026-04-20,,
GAP-236,closed/GAP-236-fe-code-splitting-completion.md,🟢 DONE 2026-04-28 — Wave,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 — Wave ; last_log=2026-04-28,,
GAP-093,closed/GAP-093-backup-not-functional.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-122,closed/GAP-122-missing-platform-alerts.md,🟢 DONE 2026-04-28 — All 5,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 — All 5 ; last_log=2026-04-28,,
GAP-007,closed/GAP-007-resource-classification-pipeline.md,🟢 DONE (Wave 2 Sub-PR 2.6 +,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 2 Sub-PR 2.6 + ; last_log=no-log-entry,,
GAP-368,closed/GAP-368-production-legal-pages-privacy-terms-cookies.md,🟢 DONE 2026-05-06,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-06 ; last_log=2026-05-06,,
GAP-222a,closed/GAP-222a-extract-outbox-shared-lib.md,🟢 DONE — Phase 2 SHIPPED,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE — Phase 2 SHIPPED ; last_log=2026-04-26,,
GAP-130,closed/GAP-130-docker-resource-limits-missing.md,✅ DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=✅ DONE ; last_log=2026-04-26,,
GAP-095,closed/GAP-095-email-retry-mechanism.md,🟢 DONE (covered by GAP-097,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (covered by GAP-097 ; last_log=no-log-entry,,
GAP-012,closed/GAP-012-frontend-instance-quality-review.md,🟢 DONE (Wave 4 Sub-PR 4.5;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 4 Sub-PR 4.5; ; last_log=2026-04-26,,
GAP-152,closed/GAP-152-execute-persona-review-round-1.md,🟢 DONE 2026-05-04 — Wave,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-04 — Wave ; last_log=2026-05-04,,
GAP-109,closed/GAP-109-bulk-import-rules-undocumented.md,🟢 DONE (Wave 9-D; 2026-04-2,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 9-D; 2026-04-2 ; last_log=no-log-entry,,
GAP-134,closed/GAP-134-join-fetch-entitygraph-near-absent.md,🟢 DONE — Wave 9.5 expande,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE — Wave 9.5 expande ; last_log=no-log-entry,,
GAP-073,closed/GAP-073-gdpr-deletion-ai-assets.md,🟢 DONE (Wave 4 Sub-PR 4.4;,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 4 Sub-PR 4.4; ; last_log=no-log-entry,,
GAP-353d,closed/GAP-353d-dpia-decree-13-art-24-30-docs.md,🟢 DONE 2026-05-06 — Phase,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-06 — Phase ; last_log=2026-05-06,,
GAP-426,closed/GAP-426-setup-sh-encryption-key-corrupted.md,🟢 DONE 2026-05-07,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 ; last_log=2026-05-07,,
GAP-272i,closed/GAP-272i-slug-availability-backend-endpoint.md,🟢 DONE 2026-05-07 (Wave 34,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-07 (Wave 34 ; last_log=2026-05-07,,
GAP-285,closed/GAP-285-kitehub-admin-revenue-test-failure.md,🟢 DONE 2026-05-04 — time-,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-04 — time- ; last_log=2026-05-04,,
GAP-171,closed/GAP-171-rules-docs-adr-process.md,🟢 DONE (2026-04-20; Wave 8b,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (2026-04-20; Wave 8b ; last_log=2026-04-20,,
GAP-120,closed/GAP-120-alertmanager-receiver-setup.md,🟢 DONE (foundation — 2026,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (foundation — 2026 ; last_log=no-log-entry,,
GAP-377,closed/GAP-377-smoke-test-post-deploy-automation.md,🟢 DONE 2026-05-06 (Wave 26,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-06 (Wave 26 ; last_log=2026-05-08,,CSV row exists for GAP-377-followup (different subtopic); orphan = parent gap genuine archive
GAP-150,closed/GAP-150-brd-docs-completion.md,🟢 DONE 2026-04-29,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-29 ; last_log=2026-04-29,,
GAP-455,closed/GAP-455-kh-beta-funnel-e2e-coverage-extension.md,🟢 DONE 2026-05-09 — Phase,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-09 — Phase ; last_log=2026-05-09,,
GAP-240,closed/GAP-240-admin-jpa-repository-scan-completeness.md,🟢 DONE 2026-04-27 — admin,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-27 — admin ; last_log=2026-04-27,,
GAP-051,closed/GAP-051-bulk-import-users-xlsx.md,🟢 DONE (Wave 1 MVP — 2026,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (Wave 1 MVP — 2026 ; last_log=no-log-entry,,
GAP-111,closed/GAP-111-monitoring-stack-not-in-prod.md,🟢 DONE (foundation — 2026,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE (foundation — 2026 ; last_log=no-log-entry,,
GAP-119,closed/GAP-119-platform-dr-runbook.md,🟢 DONE 2026-04-28 — PR #6,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-04-28 — PR #6 ; last_log=2026-04-28,,
GAP-092,closed/GAP-092-re-trial-prevention-not-implemented.md,🟢 DONE,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE ; last_log=no-log-entry,,
GAP-457,closed/GAP-457-deploy-guides-vn-sync.md,🟢 DONE 2026-05-09 — `verc,100,LEGACY_ARCHIVE,Keep as-is (pre-CSV-migration grandfathered per gap-folder-organization.md v2.0.0),Status=🟢 DONE 2026-05-09 — `verc ; last_log=2026-05-09,,
